user,menu,rating
User3288,Food453,1
User8152,Food506,0
User4854,Food825,4.5
User2797,Food1165,0.5
User4144,Food844,0.5
User6617,Food351,3.5
User5633,Food536,3
User2954,Food419,3.5
User9582,Food437,0
User4092,Food478,2
User8581,Food31,0
User3336,Food268,4.5
User5205,Food639,3
User2123,Food54,2.5
User679,Food543,4.5
User2277,Food808,1.5
User2853,Food352,1
User9990,Food1042,4.5
User765,Food106,0.5
User7433,Food742,2.5
User590,Food111,0.5
User3162,Food816,3
User7938,Food750,3.5
User9875,Food351,2.5
User6282,Food955,4.5
User1858,Food1010,0.5
User6535,Food698,4.5
User2577,Food1008,1
User1695,Food906,1.5
User2271,Food348,3
User7196,Food1109,4
User3244,Food565,1.5
User7509,Food39,3.5
User4467,Food311,4
User6573,Food554,5
User7277,Food89,5
User3989,Food403,5
User6198,Food1147,1
User6698,Food430,0
User4257,Food1154,3
User3629,Food981,1
User41,Food651,4
User4168,Food503,1
User7101,Food25,4.5
User2275,Food884,3.5
User8676,Food293,0.5
User5480,Food47,5
User8866,Food345,5
User1187,Food26,2.5
User5310,Food470,3
User4199,Food324,5
User2389,Food61,3
User9518,Food1159,5
User4773,Food54,5
User7275,Food1005,5
User9917,Food1034,0.5
User566,Food815,3.5
User9051,Food642,4
User4118,Food551,3.5
User7470,Food116,0
User59,Food855,1.5
User8309,Food163,5
User2532,Food579,3
User8718,Food1066,2.5
User4692,Food1038,0
User3974,Food55,4
User5048,Food1049,3.5
User7966,Food222,5
User7162,Food1116,3.5
User8822,Food658,1.5
User439,Food543,1.5
User426,Food113,2
User621,Food567,3.5
User8680,Food1137,5
User3071,Food668,2.5
User8067,Food102,0
User4545,Food1077,1.5
User299,Food753,0.5
User9672,Food1073,5
User5765,Food592,1.5
User29,Food860,2.5
User1956,Food380,3
User4378,Food691,5
User1198,Food98,2.5
User2070,Food328,0.5
User9846,Food352,1
User8624,Food313,3.5
User1364,Food414,4.5
User8714,Food292,4
User7246,Food369,4.5
User8744,Food1064,0
User5056,Food16,0.5
User1617,Food389,1
User9675,Food1070,2
User3719,Food218,4
User632,Food966,0.5
User8821,Food665,5
User971,Food842,3.5
User5413,Food43,0
User9208,Food542,2.5
User4725,Food155,1.5
User1709,Food696,1
User9911,Food1106,2.5
User7256,Food20,3.5
User1002,Food229,3
User7902,Food206,1.5
User2473,Food892,3.5
User4797,Food1059,3.5
User9195,Food385,5
User6505,Food363,4.5
User7998,Food338,0
User1600,Food329,1.5
User8318,Food306,5
User204,Food253,0
User5798,Food765,2
User1571,Food973,5
User6067,Food1062,2
User8674,Food629,3
User9504,Food932,2.5
User4638,Food177,1.5
User7397,Food407,5
User7598,Food1042,5
User8412,Food676,3.5
User1971,Food73,1.5
User2702,Food844,3.5
User860,Food1189,2
User9031,Food104,4.5
User4406,Food273,3.5
User8339,Food16,2.5
User6049,Food240,0.5
User725,Food589,5
User8113,Food539,4
User4887,Food309,3.5
User7522,Food895,1
User876,Food920,1.5
User501,Food981,1.5
User9391,Food131,3.5
User8921,Food891,4.5
User2364,Food513,0
User1178,Food900,1.5
User4289,Food243,0
User5662,Food1124,2
User3995,Food284,0
User7188,Food1026,0.5
User7520,Food1031,2
User3799,Food434,0.5
User8002,Food150,2
User8266,Food95,2.5
User4452,Food998,0
User6616,Food72,1
User5339,Food786,2
User5718,Food691,0
User2244,Food497,4
User1783,Food126,2
User647,Food992,1
User8312,Food404,1
User889,Food494,4.5
User855,Food773,1
User752,Food53,0.5
User4151,Food204,1.5
User7636,Food890,0.5
User1523,Food1063,5
User382,Food167,1.5
User7031,Food1040,1.5
User4502,Food509,4
User6448,Food431,3
User6164,Food1076,2.5
User703,Food824,2
User6315,Food63,5
User4572,Food74,5
User2174,Food1191,1.5
User2436,Food660,2.5
User8369,Food13,3
User1382,Food228,1.5
User5582,Food729,0
User3535,Food846,2.5
User5795,Food1116,0
User2384,Food1012,3.5
User4827,Food611,3.5
User3320,Food538,3.5
User5839,Food322,1
User8573,Food1149,3.5
User1357,Food136,0
User9743,Food744,4.5
User6394,Food825,1
User5526,Food1110,0.5
User6764,Food916,3.5
User7511,Food1030,4.5
User8731,Food638,2.5
User3462,Food753,3.5
User3995,Food57,2.5
User3958,Food245,5
User7874,Food598,3
User6492,Food241,1.5
User4347,Food1018,4.5
User3035,Food474,2
User5420,Food1110,1.5
User259,Food636,1.5
User2807,Food269,4.5
User7418,Food373,2
User7407,Food722,5
User4202,Food376,1
User2787,Food682,0
User8374,Food664,3.5
User4612,Food156,1.5
User1401,Food387,1.5
User8593,Food307,1.5
User9988,Food362,3
User3634,Food201,0
User9126,Food603,5
User6699,Food810,1.5
User5309,Food858,4.5
User9556,Food660,2
User7803,Food614,0.5
User9496,Food959,3.5
User303,Food1144,4.5
User2352,Food362,1.5
User17,Food784,2
User6229,Food1070,1.5
User6331,Food753,4
User7698,Food590,1
User2368,Food48,3
User2001,Food356,0.5
User7252,Food661,0
User9695,Food235,4
User3600,Food702,1
User5014,Food1079,0.5
User1407,Food585,5
User6606,Food809,2
User93,Food320,0.5
User7379,Food165,1.5
User4396,Food893,3.5
User4076,Food54,3.5
User7955,Food410,3.5
User4419,Food913,5
User8610,Food1168,4.5
User2549,Food676,0.5
User8087,Food119,1.5
User4209,Food432,1
User8868,Food255,2.5
User7748,Food1028,1.5
User8373,Food158,0.5
User7787,Food614,1
User5906,Food1131,3.5
User7853,Food123,2.5
User1860,Food994,0.5
User2377,Food349,3.5
User3806,Food973,4
User1566,Food433,4.5
User4718,Food950,1.5
User4085,Food44,5
User3544,Food899,0.5
User2977,Food677,3.5
User7257,Food435,1.5
User2293,Food595,3
User124,Food925,2
User7963,Food957,0
User4653,Food477,4
User5839,Food1024,5
User1987,Food307,1
User3299,Food12,1
User4511,Food897,3.5
User6938,Food656,1
User8519,Food877,0
User7824,Food809,3
User4556,Food878,3.5
User2572,Food915,0.5
User5735,Food579,1
User9177,Food429,1.5
User7639,Food428,5
User8867,Food43,4.5
User8346,Food611,3
User3623,Food1178,0
User1275,Food242,5
User7241,Food306,1.5
User4088,Food1183,5
User4332,Food723,0.5
User283,Food1169,3.5
User3952,Food809,3
User102,Food772,2
User3094,Food352,4
User2133,Food1113,0.5
User7809,Food1100,4.5
User7675,Food451,3
User1703,Food797,4
User3231,Food513,5
User578,Food702,1.5
User438,Food853,3
User5346,Food234,2.5
User9043,Food114,4
User7702,Food954,0.5
User6050,Food269,4.5
User4400,Food91,4
User4504,Food1134,4
User7472,Food159,1
User3412,Food160,3.5
User3269,Food305,0.5
User5959,Food797,3.5
User7863,Food243,3
User8508,Food732,3
User5640,Food257,2.5
User8453,Food809,5
User3041,Food312,5
User967,Food470,0
User2486,Food351,2
User7650,Food1186,0.5
User2140,Food760,2.5
User8407,Food459,1.5
User1219,Food328,1.5
User3014,Food1064,4.5
User9610,Food662,5
User4175,Food1001,0
User3355,Food934,3
User821,Food866,4
User9099,Food350,1
User8919,Food71,4
User8928,Food149,1.5
User472,Food212,0
User7956,Food507,5
User958,Food680,5
User7963,Food706,3
User6986,Food391,2.5
User3023,Food795,5
User5768,Food70,2
User6148,Food893,1
User1461,Food421,3.5
User1407,Food1096,5
User1860,Food415,2.5
User1535,Food665,0
User1229,Food1181,1
User5552,Food645,4
User3324,Food467,0
User9514,Food238,5
User9637,Food1098,0.5
User9761,Food583,3
User5011,Food108,0.5
User7066,Food1030,2
User8000,Food414,0.5
User1274,Food504,2.5
User3840,Food422,5
User1922,Food1102,0.5
User4578,Food167,3
User3426,Food686,2
User9443,Food138,1
User9542,Food85,5
User1372,Food536,1
User3429,Food459,2
User8034,Food34,0.5
User6205,Food158,4.5
User3101,Food93,3
User3743,Food498,4
User915,Food558,5
User9181,Food582,3
User312,Food633,4.5
User4492,Food419,2
User7218,Food460,1
User748,Food509,5
User3316,Food169,0.5
User9635,Food651,5
User2641,Food1030,2
User2521,Food689,0
User5085,Food261,3.5
User4156,Food922,2.5
User7199,Food1189,1.5
User2611,Food469,4
User7339,Food769,0.5
User3832,Food449,0.5
User6823,Food77,4
User5059,Food1183,2.5
User1417,Food323,0.5
User9145,Food717,3
User2566,Food565,4
User1164,Food832,4.5
User3657,Food569,4
User5806,Food557,2
User8295,Food485,5
User1234,Food765,5
User5313,Food933,4.5
User3117,Food371,3.5
User5254,Food987,2.5
User9897,Food762,4
User8158,Food1164,0.5
User4171,Food696,1.5
User577,Food959,3.5
User4273,Food227,1
User6866,Food573,0
User8258,Food1045,3.5
User238,Food770,3
User630,Food472,3.5
User3088,Food610,1
User4311,Food71,0.5
User8185,Food702,1.5
User234,Food434,5
User6145,Food430,1
User7329,Food140,2
User6602,Food971,5
User3866,Food932,3.5
User5964,Food50,4
User3399,Food279,2
User8791,Food238,2
User1502,Food804,3
User5421,Food1183,0
User4911,Food702,3
User9986,Food284,4.5
User9341,Food1090,3
User1887,Food1149,4
User6773,Food1173,2.5
User9877,Food16,5
User6153,Food485,2
User9141,Food233,3.5
User2305,Food37,2.5
User8283,Food612,4
User4902,Food329,0.5
User8467,Food244,0.5
User1975,Food51,2.5
User2132,Food855,5
User4773,Food310,0
User101,Food363,1
User2085,Food122,4.5
User6342,Food252,0
User2198,Food1020,4
User4575,Food748,1
User6002,Food102,4
User1340,Food941,4.5
User717,Food142,2.5
User4396,Food739,1
User2813,Food249,1
User6365,Food735,2
User9857,Food812,3.5
User94,Food379,0.5
User5627,Food73,2
User9806,Food72,1
User5770,Food516,3.5
User1172,Food395,5
User6976,Food601,3.5
User8714,Food965,0.5
User7199,Food871,2.5
User4737,Food446,5
User7339,Food543,1.5
User1332,Food607,5
User5034,Food161,4.5
User2857,Food26,0.5
User8109,Food26,0
User7152,Food92,3.5
User3034,Food147,2.5
User9318,Food569,2
User1876,Food80,0
User5122,Food264,2
User8504,Food1199,0
User9572,Food601,5
User3618,Food974,0
User9640,Food335,0.5
User7472,Food812,4.5
User6104,Food1158,5
User2115,Food893,2.5
User8540,Food110,5
User5093,Food468,5
User9903,Food520,0.5
User5251,Food311,4
User9411,Food628,1
User3638,Food422,1.5
User6233,Food62,3.5
User2606,Food633,2.5
User9693,Food200,3
User3495,Food230,4.5
User5240,Food826,2
User9602,Food369,3.5
User5103,Food193,4
User5547,Food1011,1
User231,Food64,3.5
User798,Food883,2
User5485,Food1027,2
User9993,Food194,2
User9904,Food957,1.5
User1504,Food1025,4
User3434,Food216,2
User9015,Food781,4
User1909,Food473,2.5
User8002,Food1004,1.5
User181,Food695,4.5
User7692,Food1153,0
User1494,Food130,1
User507,Food222,1
User6417,Food1156,2
User1954,Food88,0
User4058,Food1008,3.5
User6829,Food235,0.5
User8123,Food1061,0.5
User4856,Food76,2.5
User7273,Food284,0.5
User7745,Food596,4
User5853,Food882,5
User6911,Food1104,3
User5426,Food924,1
User7334,Food255,0.5
User3663,Food309,2.5
User6660,Food915,4.5
User9749,Food684,1
User4772,Food1118,1
User4232,Food130,4.5
User5349,Food695,2
User7571,Food342,3.5
User1195,Food1003,0.5
User4578,Food165,1
User3848,Food1109,1.5
User3173,Food450,0
User3039,Food322,1.5
User3669,Food999,4
User176,Food603,0.5
User8125,Food878,4
User2551,Food901,5
User2177,Food776,3
User2861,Food882,2
User3941,Food182,0.5
User7549,Food2,3
User2787,Food12,5
User1014,Food1084,3.5
User9871,Food1171,2.5
User878,Food518,0.5
User4677,Food619,5
User6148,Food664,4
User6608,Food262,4
User9262,Food10,2.5
User6311,Food729,5
User6496,Food702,1
User6902,Food781,4
User3947,Food556,0.5
User3771,Food673,3
User8601,Food190,5
User7006,Food925,2.5
User1043,Food952,4
User2203,Food313,4
User3136,Food190,4.5
User6648,Food488,5
User7009,Food858,4
User7875,Food312,2
User1683,Food790,3
User8996,Food79,3
User1071,Food498,4
User445,Food175,4.5
User4049,Food49,2
User2448,Food702,2.5
User9118,Food1062,4
User1434,Food74,5
User252,Food687,3
User3403,Food1109,4
User6027,Food1008,3.5
User6358,Food403,3.5
User6379,Food730,5
User90,Food55,1.5
User1203,Food1027,3
User4539,Food53,2
User7587,Food992,2
User6518,Food1194,3.5
User7769,Food458,1
User7266,Food628,0.5
User6146,Food622,0
User2390,Food171,4.5
User7089,Food115,2
User4659,Food133,4.5
User9499,Food615,1.5
User6755,Food716,2
User3152,Food1009,1.5
User576,Food621,4
User6351,Food95,0.5
User5820,Food59,2.5
User7759,Food409,0
User2695,Food432,2.5
User5590,Food285,3
User5188,Food142,3
User8040,Food258,1.5
User2676,Food466,3
User2415,Food755,0.5
User9705,Food1184,4.5
User1148,Food13,0.5
User7383,Food145,4.5
User3647,Food980,4
User2571,Food742,2
User4424,Food349,4
User4625,Food570,4.5
User5714,Food48,2
User7166,Food281,1.5
User5748,Food1007,2.5
User201,Food116,1.5
User335,Food442,5
User4800,Food460,3.5
User5129,Food1175,0
User4586,Food1120,4.5
User414,Food97,3.5
User2885,Food1031,3.5
User2970,Food395,1
User6356,Food661,0
User1191,Food1043,5
User5285,Food949,4
User5655,Food929,2.5
User4592,Food1010,2.5
User3780,Food462,4
User4200,Food828,2.5
User2295,Food674,2
User8586,Food1012,3
User2496,Food652,3
User4962,Food138,5
User8717,Food272,2.5
User1615,Food364,4.5
User7704,Food641,1.5
User780,Food1101,4.5
User4741,Food437,3.5
User9053,Food367,0.5
User5513,Food901,3
User4454,Food230,5
User5690,Food1040,3
User8856,Food179,5
User5347,Food993,3.5
User9381,Food366,3
User279,Food61,4
User1089,Food890,0
User9234,Food803,0
User5929,Food1089,4
User391,Food826,5
User5884,Food1051,4.5
User5642,Food1011,0
User1552,Food794,4.5
User6120,Food697,0.5
User8578,Food107,3
User9825,Food750,0.5
User607,Food318,0
User4763,Food772,5
User9879,Food646,0
User8997,Food154,0
User8666,Food432,5
User9594,Food82,4.5
User2034,Food769,4.5
User9183,Food1039,1
User6123,Food421,3
User7808,Food420,4.5
User9200,Food1094,1
User5237,Food469,0.5
User9078,Food94,2
User6128,Food153,4.5
User5759,Food842,3.5
User4216,Food992,1.5
User1486,Food277,0.5
User6711,Food424,1
User7352,Food197,4.5
User8151,Food469,0.5
User3833,Food844,3
User8406,Food798,5
User1916,Food480,3.5
User6349,Food1175,5
User8132,Food432,3
User3859,Food724,4
User9985,Food191,4
User3632,Food434,3
User509,Food902,3.5
User3807,Food60,0.5
User4965,Food702,4.5
User1461,Food606,3.5
User2791,Food579,0
User6786,Food502,0.5
User4355,Food875,3.5
User5601,Food767,5
User8291,Food299,3.5
User8165,Food144,4
User8282,Food499,4
User693,Food247,4.5
User4111,Food804,0
User8683,Food944,0.5
User6442,Food483,2
User1885,Food211,3.5
User9161,Food442,2
User4783,Food69,1
User6120,Food1128,4
User1648,Food973,4
User5196,Food1063,0
User1198,Food761,0.5
User5862,Food721,2
User1990,Food519,5
User4192,Food85,4
User1157,Food592,4
User9822,Food269,3
User4145,Food1016,3
User6227,Food360,5
User7771,Food574,3
User6082,Food267,2
User6650,Food113,2.5
User9769,Food240,2.5
User1929,Food646,2.5
User8935,Food582,0.5
User8127,Food750,1.5
User4428,Food223,0
User5293,Food203,4.5
User7012,Food678,4.5
User4344,Food852,1
User2457,Food932,1.5
User4439,Food485,1.5
User7118,Food478,4
User9598,Food1136,2
User1590,Food576,0
User1553,Food1030,4
User6783,Food52,3.5
User5728,Food453,4.5
User9409,Food295,4
User4910,Food283,3.5
User4004,Food132,4.5
User6050,Food1012,2.5
User5751,Food472,2.5
User198,Food236,1
User3224,Food627,4
User4975,Food768,1
User8411,Food632,1.5
User6504,Food419,4.5
User8467,Food1182,4.5
User7113,Food506,2
User9151,Food300,5
User6559,Food493,3
User9414,Food743,1.5
User8033,Food214,3
User2753,Food644,0.5
User8076,Food372,3
User38,Food611,2
User8406,Food174,2.5
User4292,Food1169,4
User5312,Food961,5
User2430,Food720,0.5
User5249,Food277,2
User5273,Food358,0
User2605,Food1161,0
User4008,Food795,1.5
User4386,Food204,4
User7936,Food1178,4
User3835,Food773,1
User5027,Food1198,5
User2928,Food996,0
User725,Food206,5
User2178,Food840,4
User4846,Food43,3.5
User9267,Food773,4
User8276,Food605,0.5
User9977,Food1108,1
User8088,Food1039,2.5
User8656,Food221,4.5
User7726,Food508,0
User1657,Food355,1.5
User3293,Food497,4.5
User9470,Food500,3.5
User2342,Food663,4
User2472,Food868,2.5
User1340,Food1117,1.5
User3300,Food1142,2
User4967,Food112,1
User3534,Food404,3.5
User8728,Food266,2.5
User5933,Food73,0.5
User7082,Food497,2.5
User1838,Food793,4
User2984,Food774,3.5
User9299,Food868,1.5
User6406,Food619,2.5
User9480,Food731,2.5
User4160,Food841,3
User7430,Food900,2
User8354,Food618,3.5
User9903,Food1013,0
User2176,Food1032,5
User4675,Food104,1.5
User8471,Food254,0
User6819,Food1196,5
User4275,Food400,1.5
User4431,Food960,1
User932,Food604,2
User7827,Food220,1
User5129,Food380,4.5
User6990,Food796,0.5
User6665,Food1154,1.5
User5791,Food957,0.5
User7655,Food874,0.5
User787,Food1141,1
User6247,Food954,3
User7301,Food64,3
User7475,Food28,0
User310,Food977,0
User8375,Food66,2.5
User1720,Food54,5
User6560,Food206,3
User473,Food128,3.5
User9932,Food380,0.5
User9775,Food240,1
User9944,Food1186,4
User5932,Food368,3
User7442,Food436,2
User9102,Food713,1
User1909,Food1027,4
User4180,Food674,3
User3550,Food1140,5
User815,Food503,1.5
User8207,Food1011,2
User2747,Food69,2
User9410,Food720,1.5
User482,Food717,4.5
User3097,Food190,4.5
User93,Food542,0
User6426,Food35,3.5
User3512,Food832,0.5
User6488,Food994,2
User6233,Food815,5
User8414,Food882,3.5
User2281,Food454,0
User4583,Food800,3.5
User3356,Food1101,3.5
User7097,Food149,4
User1718,Food1145,5
User5938,Food17,4
User2525,Food196,4.5
User7386,Food1186,1
User4577,Food8,3.5
User6456,Food317,0
User8770,Food249,2
User7899,Food349,4
User6598,Food692,2
User6060,Food431,3.5
User4933,Food982,3.5
User4053,Food950,3
User9548,Food1067,2.5
User9607,Food1076,5
User1677,Food596,3
User5532,Food478,2
User773,Food746,4.5
User5981,Food925,1.5
User9016,Food357,0
User4118,Food266,1
User5311,Food390,2.5
User2980,Food264,2
User5058,Food79,3
User1048,Food98,0.5
User4591,Food1191,4
User6485,Food795,1
User7246,Food992,1.5
User7896,Food875,4.5
User2237,Food757,3
User8260,Food19,3
User3113,Food212,3
User1927,Food629,5
User1734,Food702,5
User5013,Food383,3.5
User7055,Food1073,0.5
User7181,Food650,1.5
User9285,Food1157,2.5
User786,Food366,2
User4239,Food1154,4
User8632,Food723,5
User4808,Food786,3
User7860,Food715,4
User6673,Food153,0
User1481,Food797,5
User695,Food460,0
User9364,Food799,5
User3873,Food630,1.5
User6552,Food171,0
User1991,Food484,2.5
User8969,Food699,2
User6399,Food689,4.5
User3338,Food1052,3
User5295,Food902,0
User4031,Food1095,1
User9525,Food209,4
User6470,Food195,0.5
User8731,Food1155,5
User7378,Food1111,2
User5766,Food107,2.5
User7008,Food400,1.5
User6318,Food959,0
User117,Food449,5
User7752,Food122,2.5
User1345,Food680,0
User69,Food1152,3
User402,Food145,4
User8410,Food366,5
User5239,Food1086,2
User5101,Food675,2
User7103,Food896,2
User1831,Food235,3.5
User6269,Food410,1
User4672,Food1084,3.5
User3440,Food2,3
User2948,Food1073,4.5
User9980,Food441,4
User325,Food778,3.5
User7536,Food1026,2
User6364,Food407,2
User2055,Food126,1
User6087,Food1102,3
User3182,Food1178,5
User3334,Food1012,4.5
User9183,Food198,5
User4999,Food67,2.5
User638,Food694,4
User8872,Food108,1
User7141,Food631,1
User6335,Food1170,0.5
User1217,Food299,3.5
User4825,Food766,4
User5686,Food246,4
User2853,Food514,4.5
User3606,Food769,0
User3358,Food597,3.5
User601,Food795,2.5
User7673,Food315,1.5
User2998,Food641,3.5
User2232,Food262,0.5
User5983,Food1140,4
User6364,Food264,3.5
User7381,Food277,3.5
User780,Food327,0
User9422,Food1081,4.5
User3063,Food148,1.5
User2293,Food463,1
User3324,Food939,0
User8067,Food1156,1.5
User1088,Food710,3.5
User8177,Food1039,0
User9245,Food757,1.5
User1660,Food799,4.5
User9014,Food739,5
User4938,Food260,4
User6523,Food841,4.5
User3138,Food636,0
User8381,Food1171,2
User8473,Food1141,3.5
User4204,Food738,4
User8266,Food584,1.5
User8046,Food533,0
User1342,Food826,2
User3777,Food1075,4
User6862,Food11,2.5
User2980,Food1078,5
User2015,Food444,4.5
User4497,Food1107,4.5
User2002,Food1186,5
User1626,Food1009,3
User9258,Food759,2
User2109,Food157,1.5
User4647,Food150,1
User4222,Food825,4.5
User943,Food925,2.5
User7934,Food956,0.5
User1985,Food642,1
User9717,Food44,4
User3415,Food996,1
User9516,Food418,3.5
User159,Food1042,3
User1620,Food1077,0.5
User3054,Food412,1.5
User2174,Food511,2
User6384,Food522,2.5
User1732,Food623,2.5
User7812,Food1100,4.5
User7979,Food566,0.5
User9619,Food926,4
User8196,Food395,3
User3533,Food351,0.5
User8979,Food531,4
User1837,Food834,5
User1175,Food299,1.5
User9873,Food1185,0
User173,Food681,0
User7371,Food1106,3.5
User7998,Food2,3.5
User1660,Food1112,0
User1153,Food833,2.5
User1228,Food277,4
User683,Food135,2.5
User5660,Food846,0
User5472,Food1130,0.5
User7973,Food1165,4
User2594,Food1154,1
User6477,Food986,5
User3527,Food89,3.5
User7787,Food159,0
User795,Food562,3.5
User5454,Food1152,0.5
User7159,Food264,1
User4681,Food387,5
User5519,Food461,4.5
User1030,Food1179,1
User786,Food264,3
User4284,Food699,0.5
User2771,Food721,1
User6640,Food1046,4.5
User6023,Food415,3
User3981,Food705,0
User9191,Food591,3.5
